LINE,FID,Easting,Northing,Elevation,DEM,Latitude,Longitude,SFz[0],SFz[1],SFz[2],SFz[3],SFz[4],SFz[5],SFz[6],SFz[7],SFz[8],SFz[9],SFz[10],SFz[11],SFz[12],SFz[13],SFz[14],SFz[15],SFz[16],SFz[17],SFz[18],SFz[19]
2000,1139,500200,4902950,1449.93,33.57,44.2236,-119.398,5.269776e-11,3.654819e-11,2.239097e-11,1.577070e-11,9.201901e-12,4.206649e-12,3.237209e-12,3.415502e-12,1.616303e-12,2.641132e-12,5.168479e-13,2.619721e-12,2.588485e-13,5.690799e-14,-1.264561e-12,1.116504e-12,-4.998785e-13,-6.463016e-13,1.281475e-12,1.158295e-12
2000,1140,500200,4903000,1452.26,34.64,44.224,-119.398,5.050894e-11,3.472519e-11,2.512803e-11,1.520785e-11,9.392037e-12,5.112616e-12,4.189627e-12,3.334722e-12,2.778084e-12,8.541129e-13,9.213838e-13,1.793237e-14,6.074556e-13,3.495759e-13,7.368285e-14,1.440251e-13,4.541401e-13,-2.933975e-13,-2.422606e-13,1.707431e-12
2000,1141,500200,4903050,1455.42,33.8,44.2244,-119.398,5.133266e-11,3.259985e-11,2.409301e-11,1.452295e-11,1.058506e-11,8.950052e-12,1.198017e-12,2.653307e-12,-6.824425e-13,1.049411e-12,1.067724e-13,2.903486e-13,-8.346728e-13,8.173332e-13,-1.433044e-12,1.247734e-12,-4.071773e-13,-1.401978e-12,1.595178e-12,-6.727864e-14
2000,1142,500200,4903100,1453.82,36.22,44.2248,-119.398,4.690558e-11,3.257407e-11,2.226821e-11,1.443583e-11,6.973233e-12,6.460500e-12,3.536419e-12,1.630782e-12,1.861979e-13,-8.585373e-13,5.439163e-13,1.774711e-12,2.806000e-13,-1.348661e-12,2.398446e-13,-4.713462e-14,8.662100e-13,6.074909e-13,-2.985605e-12,5.453129e-13
2000,1143,500200,4903150,1447.99,33.58,44.2252,-119.398,5.297261e-11,3.387877e-11,2.262902e-11,1.700916e-11,1.105875e-11,6.127649e-12,3.034945e-12,1.309155e-12,8.681856e-13,1.139526e-12,-4.670786e-13,9.231551e-13,2.212706e-12,-2.772927e-14,-1.329249e-12,-1.338644e-12,7.786728e-13,-5.898848e-14,8.770679e-13,-5.335657e-13
2000,1144,500200,4903200,1451.66,34.84,44.2256,-119.398,4.823174e-11,3.271159e-11,2.274047e-11,1.586559e-11,9.257513e-12,3.142668e-12,5.374432e-12,1.020990e-12,3.167438e-12,-8.107401e-13,-4.905518e-13,-2.041775e-12,4.417910e-13,-1.064908e-12,-1.057108e-12,-1.366483e-12,7.795855e-13,7.122242e-13,1.812262e-12,-6.856389e-13
2000,1145,500200,4903250,1450.44,33.71,44.226,-119.398,5.186538e-11,3.428660e-11,2.414339e-11,1.695060e-11,8.352146e-12,4.448280e-12,3.040707e-12,1.562194e-12,3.122496e-12,1.611969e-12,1.268203e-12,-8.920555e-14,-2.058430e-13,-1.415534e-12,7.968277e-13,4.974826e-13,1.288278e-12,-2.100995e-13,-1.415448e-13,1.701149e-13
2000,1146,500200,4903300,1451.78,33.53,44.2264,-119.398,5.550932e-11,3.781432e-11,2.108616e-11,1.380382e-11,8.347345e-12,6.976039e-12,3.889145e-12,1.390849e-12,1.276713e-12,1.462836e-13,1.953543e-12,7.113576e-13,7.484064e-13,-2.631635e-12,-5.251104e-14,2.089435e-12,1.328283e-12,-1.846361e-12,-3.131978e-13,-1.201450e-12
2000,1147,500200,4903350,1453.42,35.24,44.2268,-119.398,4.948339e-11,3.466401e-11,2.003136e-11,1.423889e-11,1.063996e-11,4.903236e-12,3.305717e-12,1.753370e-12,1.090234e-12,-1.041364e-12,1.739074e-12,-6.090175e-13,1.109279e-12,-5.858723e-13,-6.104596e-13,1.219236e-12,9.959834e-13,2.094047e-13,7.613829e-13,-2.884834e-13
2000,1148,500200,4903400,1449.98,34.34,44.2272,-119.398,5.159423e-11,3.368756e-11,2.520242e-11,1.467841e-11,8.807903e-12,7.024878e-12,4.948651e-12,3.226133e-12,2.746452e-13,1.419350e-13,2.135283e-12,4.063885e-13,-1.881072e-13,7.551690e-13,1.022427e-12,-5.651481e-13,2.216208e-13,9.273001e-13,-1.160052e-12,1.241248e-14
2000,1149,500200,4903450,1447.77,34.02,44.2276,-119.398,5.142917e-11,3.831787e-11,2.360688e-11,1.350025e-11,9.632865e-12,4.218467e-12,4.684828e-12,1.106899e-12,1.203467e-12,-2.395351e-13,-2.140233e-13,1.642207e-12,1.843544e-13,-5.199218e-13,-1.130094e-12,-1.865740e-12,-1.249039e-12,1.127419e-13,9.804768e-13,-5.602862e-13
2000,1150,500200,4903500,1453.14,34.28,44.228,-119.398,5.097800e-11,3.331039e-11,2.400468e-11,1.835135e-11,8.674384e-12,5.175019e-12,4.539194e-12,2.141787e-12,2.587277e-12,8.079710e-13,8.041790e-14,-1.615110e-12,-1.536040e-12,-1.797711e-12,3.944843e-13,-1.356368e-12,1.257708e-12,3.101373e-14,-2.439606e-13,-8.437858e-13
2000,1151,500200,4903550,1451.24,34.2,44.2284,-119.398,4.936362e-11,3.594648e-11,2.505321e-11,1.377415e-11,8.540290e-12,7.290312e-12,4.063024e-12,4.062288e-12,7.495399e-13,7.365199e-13,-3.170575e-13,3.083347e-13,-1.692636e-12,7.216510e-13,3.391753e-13,-5.172638e-14,-3.881019e-13,-8.939672e-13,7.279471e-13,-1.171020e-12
2000,1152,500200,4903600,1451.02,37.07,44.2288,-119.398,4.852433e-11,3.061758e-11,2.006196e-11,1.354441e-11,1.057747e-11,5.279942e-12,2.310935e-12,1.613337e-12,-4.345078e-13,-4.118613e-13,1.693508e-12,1.450475e-14,1.966700e-12,-5.912030e-14,-2.047345e-14,6.466483e-13,-2.670411e-12,2.056491e-13,-4.875305e-14,1.486110e-12
2000,1153,500200,4903650,1451.93,33.87,44.2292,-119.398,5.338812e-11,3.652605e-11,2.343435e-11,1.538100e-11,8.974486e-12,6.298703e-12,3.425737e-12,1.345238e-12,1.292623e-12,9.083558e-13,-3.869601e-14,1.077171e-12,1.369942e-12,1.006031e-12,-2.604876e-13,7.617899e-13,8.015708e-14,-1.234961e-12,6.729771e-13,1.462014e-13
2000,1154,500200,4903700,1455.19,36.46,44.2296,-119.398,4.979532e-11,3.269179e-11,2.086228e-11,1.371936e-11,8.583893e-12,3.368072e-12,3.255109e-12,2.686677e-12,1.539067e-12,2.835066e-12,1.572223e-12,1.609445e-12,2.877904e-12,7.955464e-13,1.784195e-13,9.795761e-13,-5.570628e-13,1.084272e-13,-6.474981e-13,3.980525e-13
2000,1155,500200,4903750,1448.7,34.31,44.23,-119.398,5.302948e-11,3.637219e-11,2.025756e-11,1.561488e-11,7.795754e-12,4.377910e-12,3.202967e-12,1.683377e-12,-3.935924e-13,1.284436e-12,1.018023e-12,1.222946e-12,-3.534600e-13,-2.508921e-15,-1.483528e-14,1.694040e-12,-2.831970e-12,-9.562515e-13,5.774790e-15,-1.085501e-12
2000,1156,500200,4903800,1449.48,34.87,44.2304,-119.398,4.881222e-11,3.435218e-11,2.372095e-11,1.280402e-11,7.460378e-12,6.079786e-12,1.419164e-12,1.425574e-12,1.300097e-12,1.024902e-12,1.973823e-13,-1.975288e-13,9.266093e-13,3.199176e-13,-6.320456e-13,4.346633e-14,3.853103e-13,1.719009e-12,7.865699e-13,1.214624e-12
2000,1157,500200,4903850,1448.78,34.48,44.2308,-119.398,5.063420e-11,3.456730e-11,2.333930e-11,1.476205e-11,9.358792e-12,4.511078e-12,4.870416e-12,2.389941e-12,4.434572e-13,4.801167e-13,8.358441e-13,-8.532400e-14,-4.535692e-13,-6.190906e-13,3.529869e-13,-3.522747e-13,-4.515718e-13,-1.335315e-12,7.788840e-14,-1.811525e-13
2000,1158,500200,4903900,1449.36,35.2,44.2312,-119.398,5.197039e-11,3.298166e-11,2.488409e-11,1.691549e-11,6.277723e-12,5.320060e-12,2.577336e-12,1.705435e-12,6.745452e-13,1.429656e-12,2.040549e-13,-7.541217e-13,-9.110253e-14,5.500266e-13,-1.168978e-12,-1.640469e-12,1.994956e-12,-6.416522e-13,-1.371202e-13,-3.977262e-13
2000,1159,500200,4903950,1451.1,36.77,44.2316,-119.398,4.735329e-11,3.284497e-11,1.946756e-11,1.554897e-11,7.796764e-12,5.176647e-12,2.878573e-12,1.528204e-12,1.953586e-12,2.141407e-12,1.510668e-12,-2.392276e-13,2.598592e-13,-7.459079e-13,-9.767413e-13,-1.140564e-12,-4.354159e-13,2.503363e-13,-1.911583e-12,-4.628223e-14
3000,1160,500400,4900000,1453.03,36.12,44.2,-119.396,4.674732e-11,3.331962e-11,2.288960e-11,1.364263e-11,8.987830e-12,6.142725e-12,3.484303e-12,1.479572e-12,1.836590e-12,4.659205e-13,-4.774721e-13,7.572253e-13,1.620346e-14,5.252452e-13,-4.379800e-13,-1.202998e-12,1.737216e-12,1.547331e-12,8.840105e-13,-3.877380e-13
3000,1161,500400,4900050,1449.4,36.38,44.2004,-119.396,4.704250e-11,3.122633e-11,2.137011e-11,1.355276e-11,7.967676e-12,4.639338e-12,4.100587e-12,1.688789e-12,1.463605e-12,-1.178843e-13,3.772607e-13,2.090079e-12,-2.716407e-13,4.198951e-13,-1.551029e-12,1.526321e-12,-4.749525e-13,1.051275e-12,-1.229534e-13,6.116521e-13
3000,1162,500400,4900100,1451.34,34.55,44.2008,-119.396,5.060067e-11,3.140046e-11,2.306431e-11,1.323874e-11,9.114281e-12,5.779488e-12,4.311811e-12,7.819386e-13,1.534649e-12,6.347690e-13,6.698253e-13,-3.543621e-13,1.462870e-12,-6.831253e-14,1.789286e-12,-7.845955e-13,7.451714e-13,-5.889983e-14,-3.275046e-13,6.323875e-13
3000,1163,500400,4900150,1449.4,32.34,44.2012,-119.396,4.821798e-11,3.948114e-11,2.498265e-11,1.752433e-11,9.418750e-12,5.481369e-12,2.227650e-12,2.793103e-12,2.394422e-13,1.752685e-13,3.559638e-13,2.914600e-13,-1.625825e-12,-1.960111e-13,8.112256e-13,-3.723090e-13,-2.225478e-13,1.631656e-13,-1.257277e-13,-1.030445e-12
3000,1164,500400,4900200,1449.93,35.99,44.2016,-119.396,4.762860e-11,3.235708e-11,2.188173e-11,1.688009e-11,7.356420e-12,4.542290e-12,3.094059e-12,1.464361e-12,7.438373e-13,-7.188276e-13,1.717879e-12,-1.251681e-12,-1.231258e-13,1.081957e-12,-1.548494e-14,-9.733137e-13,-1.346562e-12,-2.292559e-13,-7.567940e-13,2.053055e-13
3000,1165,500400,4900250,1447.2,35.81,44.202,-119.396,4.995847e-11,3.440724e-11,2.297519e-11,1.416604e-11,8.508193e-12,6.072542e-12,2.590699e-12,1.759747e-12,-1.269802e-12,2.299068e-12,9.880298e-14,6.217868e-13,1.537009e-12,3.372355e-13,1.460318e-12,-1.235653e-12,2.399649e-12,1.087870e-12,2.094499e-13,1.425153e-12
3000,1166,500400,4900300,1447.66,34.71,44.2024,-119.396,5.347383e-11,3.370189e-11,2.289118e-11,1.391989e-11,9.841841e-12,5.838148e-12,2.080000e-12,1.055999e-12,3.902868e-13,3.880747e-13,-4.445321e-13,8.745341e-13,-1.528445e-12,-1.543095e-12,-3.190392e-13,-1.699005e-13,-1.452490e-12,-6.059967e-13,-4.008100e-13,-3.932281e-13
3000,1167,500400,4900350,1450.3,34.34,44.2028,-119.396,5.406953e-11,3.463697e-11,2.358031e-11,1.360143e-11,9.448626e-12,7.026122e-12,1.181646e-12,4.052564e-12,7.048839e-13,7.894069e-13,9.122255e-13,8.929863e-13,3.527537e-13,1.033820e-12,5.341619e-13,1.767160e-12,5.245238e-13,1.965372e-12,9.013116e-13,-1.805683e-12
3000,1168,500400,4900400,1455.22,34.43,44.2032,-119.396,5.245564e-11,3.521165e-11,2.494328e-11,1.555433e-11,9.309233e-12,6.493470e-12,4.419362e-12,1.925116e-12,4.662840e-13,-5.543836e-14,1.164860e-12,1.256752e-13,-9.661938e-13,-1.647954e-12,8.468327e-13,-5.407944e-13,3.326559e-13,1.240401e-12,-1.308684e-12,-4.506831e-14
3000,1169,500400,4900450,1449.66,35.38,44.2036,-119.396,5.191066e-11,3.269978e-11,2.117260e-11,1.531695e-11,8.999755e-12,6.069291e-12,2.997891e-12,1.183595e-12,3.659282e-13,8.733204e-14,3.348585e-13,3.176702e-13,-1.088946e-13,-3.873998e-13,-3.369689e-13,2.513661e-12,-7.685278e-13,-5.572541e-13,3.294087e-12,4.210800e-13
3000,1170,500400,4900500,1447.24,35.84,44.204,-119.396,4.708859e-11,3.476158e-11,2.210049e-11,1.498020e-11,1.014260e-11,5.803697e-12,2.060279e-12,3.772438e-12,9.563753e-13,5.435545e-13,-5.998067e-15,-3.233156e-13,1.627222e-12,1.422613e-12,4.595787e-13,-1.015065e-13,6.213092e-13,7.451184e-14,-1.899882e-13,3.381760e-13
3000,1171,500400,4900550,1449.12,35.25,44.2044,-119.396,4.940242e-11,3.377961e-11,2.336125e-11,1.562111e-11,8.181975e-12,5.528193e-12,2.998400e-12,7.754276e-13,1.330019e-12,1.822427e-13,-6.335214e-13,-1.308010e-12,-1.486060e-12,-3.358921e-13,-7.043663e-14,-8.691937e-13,6.529801e-13,-6.478646e-14,5.771246e-13,-1.828410e-13
3000,1172,500400,4900600,1448.43,35.11,44.2048,-119.396,4.673696e-11,3.515019e-11,2.286904e-11,1.450800e-11,8.093829e-12,5.305515e-12,2.281330e-12,1.829905e-12,1.235270e-12,3.322534e-13,2.016964e-12,-5.540948e-13,1.474975e-12,-1.005783e-12,8.840476e-14,1.188899e-12,1.133571e-12,-4.195662e-13,5.552974e-13,4.212497e-13
3000,1173,500400,4900650,1448.92,35.62,44.2052,-119.396,5.129006e-11,3.522506e-11,2.448207e-11,1.389677e-11,8.484026e-12,6.024465e-12,2.379639e-12,2.196066e-12,9.625866e-13,3.644345e-13,3.669014e-13,2.415803e-13,2.406141e-13,-5.636158e-13,-5.395053e-13,-1.126274e-13,-4.267653e-14,-4.380941e-13,3.241722e-13,-1.814689e-12
3000,1174,500400,4900700,1448.54,34.72,44.2056,-119.396,4.935121e-11,3.873788e-11,2.246544e-11,1.677996e-11,8.930531e-12,6.968483e-12,4.951175e-12,9.468011e-13,6.079447e-13,-4.195531e-13,-9.278915e-13,8.269567e-13,-1.138082e-13,8.908716e-14,5.719896e-13,-1.851169e-12,1.288999e-12,-3.483596e-13,5.326298e-13,6.207850e-13
3000,1175,500400,4900750,1452.74,34.9,44.206,-119.396,4.567980e-11,3.354469e-11,2.263917e-11,1.348682e-11,8.164419e-12,3.685076e-12,1.886715e-12,1.758783e-12,1.034053e-12,-1.829914e-13,4.011258e-13,-2.624100e-13,1.169733e-12,-1.257434e-13,7.112705e-13,2.092624e-13,-1.399795e-12,-8.989942e-14,-1.235384e-12,-1.080499e-13
3000,1176,500400,4900800,1448.51,35.38,44.2064,-119.396,4.572235e-11,3.257867e-11,2.259203e-11,1.415918e-11,8.604536e-12,4.315087e-12,3.580208e-12,1.906708e-12,1.616794e-12,7.987299e-13,5.597123e-13,-1.282842e-12,5.671646e-13,-2.957703e-13,-1.527419e-13,1.054264e-12,-7.171979e-13,1.351907e-12,1.444707e-12,7.528560e-13
3000,1177,500400,4900850,1448.04,32.81,44.2068,-119.396,5.700797e-11,3.600604e-11,2.272111e-11,1.581347e-11,9.643359e-12,5.571808e-12,4.565134e-12,1.154828e-12,1.261064e-12,1.093731e-12,-6.669318e-14,1.013310e-12,2.317787e-13,8.249772e-13,2.082924e-13,3.822110e-13,-6.301413e-13,-6.300586e-13,1.224631e-12,6.355811e-13
3000,1178,500400,4900900,1447.95,35.18,44.2072,-119.396,4.572304e-11,3.169767e-11,2.412946e-11,1.234971e-11,8.617061e-12,5.032006e-12,3.547000e-12,1.262559e-12,-7.030033e-13,-1.671836e-13,-4.247457e-13,-6.089057e-13,1.046033e-12,-1.178071e-12,3.155298e-13,1.639268e-13,9.625697e-13,-1.323544e-13,7.913646e-13,-1.721500e-13
3000,1179,500400,4900950,1450.87,33.5,44.2076,-119.396,4.744790e-11,3.575149e-11,2.339446e-11,1.473118e-11,7.878639e-12,7.587435e-12,3.681740e-12,1.805888e-12,1.915128e-12,1.127775e-12,6.024165e-13,8.483864e-13,2.101626e-13,7.079128e-13,7.685231e-13,1.687925e-13,-2.179933e-13,1.531152e-12,-4.776744e-13,3.913831e-13
3000,1180,500400,4901000,1450.83,34.39,44.208,-119.396,5.050558e-11,3.269055e-11,2.376142e-11,1.371507e-11,9.804861e-12,4.733404e-12,2.334376e-12,3.995772e-12,8.277269e-14,1.778087e-12,4.407786e-13,-2.520865e-13,3.459284e-14,-1.265427e-12,1.366851e-15,-1.076769e-12,-3.931649e-13,9.260443e-13,2.544343e-13,-1.482099e-12
3000,1181,500400,4901050,1451.7,34.99,44.2084,-119.396,4.845455e-11,3.503799e-11,2.284748e-11,1.243850e-11,9.491129e-12,5.303656e-12,4.384483e-12,1.048746e-13,7.796095e-13,1.256295e-13,1.271450e-12,1.182904e-13,1.878464e-12,6.988886e-13,-3.952047e-13,2.458683e-13,-3.518328e-13,8.601343e-13,-1.331963e-12,-8.236256e-13
3000,1182,500400,4901100,1450.91,36.23,44.2088,-119.396,4.490330e-11,3.381199e-11,2.284092e-11,1.561370e-11,8.380336e-12,6.490191e-12,4.347389e-12,1.338188e-12,1.156681e-12,-6.813686e-13,1.081535e-13,-4.641750e-13,-3.240649e-13,-7.140511e-13,-2.723865e-13,5.383346e-13,-1.173527e-13,-1.863651e-12,-7.458893e-13,-1.519328e-12
3000,1183,500400,4901150,1450.49,35.5,44.2092,-119.396,4.912285e-11,3.208789e-11,2.198284e-11,1.531330e-11,1.025867e-11,4.990597e-12,2.702147e-12,8.613467e-13,2.402129e-12,1.757408e-12,2.146046e-13,-1.228151e-12,-1.228855e-12,2.060945e-13,5.633468e-13,-2.060244e-12,-3.191199e-13,1.619030e-12,-2.172614e-13,1.489705e-12
3000,1184,500400,4901200,1451.3,33.92,44.2096,-119.396,5.076296e-11,3.539076e-11,2.056846e-11,1.452786e-11,1.008748e-11,5.253480e-12,4.048302e-12,2.194825e-12,5.904426e-13,-1.303175e-12,4.564716e-13,-7.839777e-13,-5.035779e-13,5.155505e-13,1.431404e-12,-3.211609e-14,5.563145e-13,-1.443719e-12,2.457506e-13,-5.983856e-14
3000,1185,500400,4901250,1452.46,34.46,44.21,-119.396,5.038249e-11,3.544615e-11,2.403671e-11,1.310174e-11,9.385069e-12,4.570837e-12,4.822277e-12,1.135402e-12,1.697996e-12,1.586193e-12,1.796861e-13,-1.212295e-12,-1.287397e-12,8.979364e-13,-1.245532e-12,3.981070e-13,1.165170e-13,3.778695e-13,4.718175e-13,-9.336043e-13
3000,1186,500400,4901300,1448.05,35.71,44.2104,-119.396,4.926034e-11,2.964372e-11,2.139483e-11,1.523423e-11,9.459886e-12,5.556149e-12,3.347352e-12,-3.692135e-13,9.287207e-13,-1.101402e-13,1.232680e-12,1.159518e-12,6.572136e-13,4.309291e-13,-1.481730e-12,5.965166e-13,6.317163e-13,1.245983e-12,2.118447e-12,-1.692490e-12
3000,1187,500400,4901350,1449.22,34.26,44.2108,-119.396,5.109504e-11,3.547763e-11,2.206550e-11,1.606918e-11,8.400068e-12,6.343907e-12,3.351701e-12,3.487980e-12,-6.691911e-14,-8.565370e-13,-2.897749e-13,-1.222648e-12,-1.301156e-12,6.573768e-13,1.147829e-14,-4.737388e-13,-3.847731e-13,-5.965049e-13,1.650605e-12,-7.354344e-13
3000,1188,500400,4901400,1447.36,35.8,44.2112,-119.396,4.910536e-11,3.782921e-11,2.184903e-11,1.587723e-11,8.506550e-12,3.780738e-12,2.903756e-12,4.019775e-13,1.146978e-12,-1.932089e-13,-1.640523e-12,1.887944e-12,-4.572528e-13,-1.602241e-12,9.131878e-13,-7.229674e-13,1.092276e-12,-7.326622e-13,-5.406671e-13,3.449016e-13
3000,1189,500400,4901450,1451.19,35.77,44.2116,-119.396,4.651398e-11,3.249978e-11,2.476886e-11,1.339054e-11,1.043128e-11,4.367970e-12,3.207688e-12,2.583875e-12,2.791013e-13,2.228915e-12,3.865603e-13,6.333922e-13,-1.887601e-13,6.947188e-13,1.593703e-12,-1.256346e-13,1.731886e-12,-6.108456e-13,7.643361e-13,4.891835e-13
3000,1190,500400,4901500,1447.86,35.21,44.212,-119.396,5.100848e-11,3.275180e-11,2.297954e-11,1.277651e-11,9.218714e-12,4.787218e-12,3.160558e-12,2.619539e-13,1.528902e-12,-1.092349e-12,5.003427e-13,-1.068474e-12,-7.718920e-13,1.189941e-12,6.039666e-13,1.154927e-12,1.561941e-12,-7.720894e-13,1.499210e-12,-1.465433e-12
3000,1191,500400,4901550,1451.49,34.51,44.2124,-119.396,1.196234e-10,1.155999e-10,1.019751e-10,9.184700e-11,7.974329e-11,6.706549e-11,5.505773e-11,4.388073e-11,3.313074e-11,2.414086e-11,1.590786e-11,9.373940e-12,4.691908e-12,3.744313e-12,2.625993e-12,1.802747e-12,-2.808787e-13,-9.175744e-13,1.286070e-12,5.457497e-13
3000,1192,500400,4901600,1450.66,34.37,44.2128,-119.396,1.268463e-10,1.106239e-10,1.048797e-10,9.411676e-11,8.354405e-11,7.151291e-11,5.249963e-11,4.312369e-11,3.329109e-11,2.226639e-11,1.562678e-11,9.636919e-12,5.439997e-12,4.563951e-12,2.320038e-12,2.326602e-13,-1.074346e-12,1.372162e-12,-4.020711e-14,-1.724539e-12
3000,1193,500400,4901650,1451.42,36.03,44.2132,-119.396,1.071469e-10,1.018380e-10,9.381465e-11,8.595787e-11,7.069516e-11,5.926560e-11,5.245908e-11,4.037209e-11,3.020182e-11,2.228649e-11,1.500253e-11,1.109729e-11,5.783694e-12,3.646979e-12,1.530942e-12,1.366213e-12,-1.154703e-12,-8.771292e-14,-2.983271e-14,-2.417209e-13
3000,1194,500400,4901700,1450.89,35.63,44.2136,-119.396,1.176254e-10,1.059042e-10,9.429778e-11,8.859174e-11,7.568468e-11,5.965631e-11,5.053705e-11,3.859387e-11,3.101562e-11,2.434104e-11,1.530404e-11,8.305498e-12,5.457164e-12,3.136461e-12,1.022962e-12,-8.029012e-13,1.885643e-12,-1.035334e-12,6.692501e-13,2.019815e-13
3000,1195,500400,4901750,1451.2,36.71,44.214,-119.396,1.131876e-10,9.892251e-11,9.363350e-11,8.053189e-11,7.016794e-11,5.656649e-11,4.863537e-11,3.984479e-11,2.909945e-11,2.013395e-11,1.418490e-11,1.076306e-11,6.199979e-12,2.039881e-12,1.600295e-12,-9.629054e-13,-5.497496e-13,1.416892e-13,4.610148e-13,-9.552212e-14
3000,1196,500400,4901800,1450.5,35.08,44.2144,-119.396,1.191138e-10,1.090289e-10,9.839638e-11,8.773681e-11,7.721259e-11,6.480652e-11,4.914238e-11,4.066641e-11,3.205553e-11,2.414538e-11,1.566208e-11,9.728768e-12,6.649404e-12,1.293356e-12,7.859914e-13,1.068919e-12,6.066725e-13,4.951268e-13,2.762301e-12,6.161719e-13
3000,1197,500400,4901850,1452.26,34.69,44.2148,-119.396,1.186315e-10,1.107126e-10,1.026491e-10,9.016047e-11,7.949410e-11,6.422747e-11,5.336986e-11,4.237769e-11,3.146717e-11,2.440019e-11,1.384499e-11,1.053414e-11,4.711192e-12,2.623520e-12,-2.085139e-13,5.432726e-13,1.054153e-12,-7.707643e-13,-5.981209e-13,4.565322e-13
3000,1198,500400,4901900,1450.96,32.57,44.2152,-119.396,1.429708e-10,1.279496e-10,1.153440e-10,9.833873e-11,7.917227e-11,7.225670e-11,5.533667e-11,4.748651e-11,3.279147e-11,2.537669e-11,1.547801e-11,9.049139e-12,5.610089e-12,2.526466e-12,2.041018e-12,-8.349988e-13,-6.208366e-13,-2.351157e-12,-2.175040e-12,1.800167e-12
3000,1199,500400,4901950,1454.17,35.09,44.2156,-119.396,1.149811e-10,1.087697e-10,1.031434e-10,8.572525e-11,7.641076e-11,6.445753e-11,5.184238e-11,4.257034e-11,3.244931e-11,2.365368e-11,1.540612e-11,8.711840e-12,5.070987e-12,1.507370e-12,1.563552e-12,2.522212e-14,-5.503638e-13,5.340527e-13,-1.134844e-12,7.725745e-13
3000,1200,500400,4902000,1449.04,36.16,44.216,-119.396,1.123927e-10,1.072786e-10,9.450749e-11,8.594047e-11,7.276917e-11,5.832321e-11,5.355481e-11,4.108777e-11,3.134345e-11,2.289018e-11,1.402629e-11,8.899443e-12,5.563891e-12,3.337370e-12,1.846994e-12,-7.166022e-13,1.107858e-12,-5.271375e-14,-9.781063e-13,1.338313e-12
3000,1201,500400,4902050,1452.93,35.26,44.2164,-119.396,1.219448e-10,1.118871e-10,1.014708e-10,8.779304e-11,7.242273e-11,6.800782e-11,5.420916e-11,4.020781e-11,3.082758e-11,2.470336e-11,1.554321e-11,8.001471e-12,5.574230e-12,4.551499e-12,-2.413628e-13,4.334362e-13,-1.003071e-13,1.318874e-13,2.027495e-13,1.141915e-12
3000,1202,500400,4902100,1450.17,36.28,44.2168,-119.396,1.122464e-10,1.010519e-10,9.169700e-11,7.831348e-11,7.159167e-11,6.438908e-11,5.047861e-11,4.004772e-11,3.098555e-11,2.008080e-11,1.349377e-11,9.869273e-12,5.467800e-12,2.969778e-12,5.283310e-13,-5.211529e-13,1.166715e-13,-4.075427e-13,1.559578e-12,-3.222751e-13
3000,1203,500400,4902150,1449.89,37.48,44.2172,-119.396,1.059534e-10,1.012709e-10,9.044034e-11,8.075416e-11,6.879412e-11,5.932254e-11,4.930871e-11,3.642845e-11,2.914673e-11,2.354375e-11,1.493489e-11,8.621428e-12,6.150018e-12,3.490859e-12,5.894230e-13,6.120345e-13,-1.077473e-12,-8.610315e-13,1.327824e-13,3.347288e-14
3000,1204,500400,4902200,1448.07,34.28,44.2176,-119.396,1.201150e-10,1.150140e-10,9.696886e-11,8.821832e-11,7.429250e-11,6.702394e-11,5.135462e-11,4.351316e-11,3.436966e-11,2.449167e-11,1.545362e-11,1.069597e-11,4.653190e-12,2.445347e-12,2.256806e-12,-6.839117e-13,1.936343e-12,-1.303814e-12,-3.362715e-13,-9.483563e-13
3000,1205,500400,4902250,1454.38,34.5,44.218,-119.396,1.209891e-10,1.129389e-10,1.016214e-10,8.967831e-11,7.804394e-11,5.949662e-11,5.417558e-11,4.189381e-11,3.427908e-11,2.609427e-11,1.515053e-11,8.136374e-12,5.668001e-12,2.316686e-12,9.454270e-13,9.448389e-13,-3.280453e-13,-2.312749e-13,-9.117659e-14,1.471806e-12
3000,1206,500400,4902300,1450.06,33.76,44.2184,-119.396,1.233725e-10,1.174530e-10,9.906692e-11,8.864460e-11,8.081300e-11,6.941057e-11,5.491414e-11,4.483158e-11,3.477485e-11,2.437786e-11,1.871665e-11,9.364154e-12,4.077563e-12,2.100198e-12,7.205594e-13,9.989939e-13,-8.143860e-13,-2.616369e-13,-1.517061e-13,-4.460840e-13
3000,1207,500400,4902350,1451.62,35.64,44.2188,-119.396,1.204435e-10,1.075482e-10,1.016541e-10,8.240992e-11,6.982047e-11,6.281579e-11,5.192017e-11,4.204331e-11,3.157094e-11,2.301790e-11,1.654765e-11,8.969327e-12,5.463715e-12,1.310564e-12,1.700258e-12,3.678788e-13,4.132300e-13,-1.104849e-13,-2.423459e-13,-8.662036e-13
3000,1208,500400,4902400,1451.58,36.49,44.2192,-119.396,1.096131e-10,1.036281e-10,9.535925e-11,8.247891e-11,6.935492e-11,5.744705e-11,4.995910e-11,3.728570e-11,3.193966e-11,2.238189e-11,1.443194e-11,8.649028e-12,4.397389e-12,3.455368e-12,9.227788e-13,-1.111413e-12,-1.549530e-12,-1.691701e-12,6.267792e-13,-1.149486e-12
