# mvp-tdem synthetic raw EM log v0
seq,t_rx,polarity,g00,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19
478,509.56,1,839756.80361552653,320774.27403721196,109327.94048521655,42694.208497051295,16509.169034323473,5725.0104385131908,2159.2088525639897,852.31207523416754,326.20541629635943,122.33098250397636,47.21082372422098,16.952623226232298,6.2845000700226521,2.3113620624182989,0.9069546422293705,0.36536013588729321,0.15596434588869493,0.019501053264695315,0.0093594965360927988,0.0097516687677304623
479,509.57999999999998,-1,-789547.06448845321,-301319.90500929346,-117468.01000526466,-45102.534165626887,-16336.042558820944,-6579.6651107402386,-2217.1933574531968,-870.85370292274638,-333.98882523412954,-124.20807722905941,-45.915988308046423,-17.367834918460478,-6.3025450181799831,-2.5620400808046879,-0.91644144348184775,-0.28882942606950834,-0.1068597778403477,-0.089549984441375741,0.064696885321419512,-0.017288716215285521
480,509.60000000000002,1,878957.40933545958,318294.4621481924,121270.66373378992,45630.78059457364,16269.777923337717,6244.2873503502133,2402.4492960347789,826.72533626747554,327.09617191413082,121.69880260847309,45.188362776613921,16.827423347345157,6.4231234503385455,2.3742232822219225,0.9890001964116929,0.28125552422697059,0.13730358439182683,0.037694143055593737,-0.06571483488784087,0.034242684583866319
481,509.62,-1,-821227.83125795261,-323279.86847919191,-114808.25925320228,-42718.791710274505,-16723.615114010663,-6030.2706284575997,-2252.3466015188033,-892.22665771159757,-310.27879089808442,-118.68964765654972,-46.180192636884847,-16.228022860490853,-6.6295701832652538,-2.3326454021214129,-0.98095365744008811,-0.37108268600071637,-0.10957478299528119,-0.087217138813313569,0.049194553561429807,-0.064460335495137619
482,509.63999999999999,1,884059.91089153208,322409.66392297822,118193.61731032547,45610.05664102739,16024.8116596686,6003.6751898239609,2275.6960904136117,894.60591170803139,313.37899965773056,116.90861162499517,45.327003907735509,17.188369270358017,6.2372939928837905,2.4164237814773504,0.86101671717767192,0.34541195922975171,0.084146933999047976,0.02866411454010135,0.018649534509222538,-0.031457251881487104
483,509.66000000000003,-1,-809982.94724499481,-306180.39076996222,-113135.26318341204,-43273.465066238758,-15893.071838000749,-6182.7024583732018,-2293.8145161503071,-890.14487386513201,-339.72830601418838,-122.71999131182206,-45.614776710627268,-17.238308450430651,-6.3234795005222644,-2.3745048428991593,-0.84185842807512001,-0.34956853777696401,-0.11744341941540291,-0.12897382211822295,-0.0074817136877895268,-0.024804476498569646
484,509.68000000000001,1,788132.5408520319,310992.19154275197,119300.3326883722,44702.366590690035,16187.813663135787,5810.303099606077,2324.1097171228348,870.21794012407065,329.65898907133402,119.4586997188453,42.83028398753153,17.069327492590517,6.3809280196785334,2.456018618392307,0.864732734293855,0.35408041500100035,0.083874791736224807,0.066909707512336089,-0.022365943295364017,0.013967990619276864
485,509.69999999999999,-1,-838084.74572092993,-309536.49226733128,-118558.41959153971,-42056.57687622714,-15920.532362856657,-5997.3544375603342,-2333.8823161847149,-869.7685476877441,-326.68359292507313,-120.28344806387986,-43.970185061490426,-17.738479616633132,-6.2336993564898409,-2.4204784390723511,-0.90900233021094201,-0.41536692023113797,-0.081624850363474721,-0.04046503524367457,0.061884884774233713,-0.030210671760076836
486,509.72000000000003,1,803733.4619360225,326385.92445975484,114147.43620084775,43458.256280119247,16390.076801262629,6366.33340703054,2221.3662683719881,866.80631260033863,328.95319988673367,122.42818153698857,45.837236029791569,17.271350638026703,6.2126094678150761,2.4738544428812919,0.9215987990217539,0.35245855261337433,0.18830402277288186,0.06655748210862053,0.0093492029902233556,0.032309181092496919
487,509.74000000000001,-1,-880764.23633428221,-315490.04971668444,-124308.81964391023,-42764.185537536381,-15783.902098451032,-6142.4899796050349,-2304.8212988829005,-868.05189983450612,-323.35972819537403,-118.13053184757591,-43.048559733764918,-17.080712080148405,-6.0757730128126344,-2.2934326011899908,-0.84675101943426445,-0.2962839120542014,-0.20618403347331268,-0.01393227358326478,-0.045161785116722905,-0.028979810666179606
488,509.75999999999999,1,787265.3892605335,321280.4674791483,116460.56705643254,43119.11941500588,16208.635575860109,6264.7149357168055,2330.1308538969838,856.02545172180737,310.5186308092575,116.49693411193634,46.100241818507108,16.282782329398458,6.2434599703161533,2.5442138977255238,0.98074546101079862,0.3370860789240504,0.13257482959526595,0.092270397718058214,-0.033845837340399088,-0.028766083568878911
489,509.77999999999997,-1,-860904.68234802701,-323426.14700806327,-119532.67769727086,-43857.797334310329,-16934.018502746025,-6066.1968960769709,-2326.4874846050425,-885.32898687372256,-338.81419138148038,-120.54157003839546,-44.744574788709777,-17.536551427067586,-6.6061947186651615,-2.2856593407708399,-0.83087365890812581,-0.35377008180127167,-0.098189212140505092,0.010388199204400005,0.038372527844761542,0.072628545328376648
490,509.80000000000001,1,843331.90905477107,318477.03910520009,113481.53194999303,45234.637190600246,16677.819957796535,6077.0823575933173,2269.3305132360219,842.58555166119584,323.39643812127645,126.21888478473379,46.632705769914189,16.695745633860458,6.4502756441141074,2.2876959312737704,0.88630841928182524,0.36923960700323394,0.065851339770189324,-0.048552957840724373,0.026609417477211912,0.0013229006888197672
491,509.81999999999999,-1,-785964.8580281965,-331038.28065952222,-118284.13290197155,-43935.287881546617,-17407.040120973659,-6262.0186291940172,-2401.1716139282039,-828.86219828706783,-309.81377972935451,-122.51897177648915,-45.638255679146468,-17.512386645116983,-5.9931779857399752,-2.4007701655229279,-0.95067846447606508,-0.2178313978182353,-0.088509156900953234,-0.042390283004863062,-0.011587893058229833,-0.11170001520503675
492,509.83999999999997,1,853091.40019394853,329921.46578483743,119010.73988043469,43021.784719673531,15702.180003971391,6211.6172379532309,2392.6334376551545,873.41894799376178,333.46509485596857,129.67078498023372,46.14828961283667,16.259116692891453,6.3245669480524773,2.4936086528351278,0.92285617138419707,0.36737942927670003,0.17723774874080722,0.058041111843843134,0.0074875310558546676,0.043270419198414338
493,509.86000000000001,-1,-815452.18601326842,-316472.41007247916,-115633.59913597564,-41263.586889867242,-16547.145991223751,-5839.8509744486009,-2302.5376362518687,-819.66773634260164,-314.6439632853282,-118.74680681521016,-46.612410688699207,-16.612398033279579,-6.1830270613146014,-2.3527774697802122,-0.88824354900215063,-0.34694136646813656,-0.14846174079371768,-0.096681652657839456,-0.0018059528190176373,-0.048995065771473542
494,509.88,1,872819.6672697356,317626.66165508656,117214.84833782786,43284.38441826604,15616.755034777372,6025.0816738928088,2287.8341085893467,856.50548035604038,327.26976802749698,115.1151670170938,44.815916717497515,17.857396345588736,6.5157724834271908,2.4261232358174816,0.85199812729417668,0.31751637158776014,0.07501912476657667,0.083783308323464617,-0.021936805322836352,0.018740960498524726
495,509.89999999999998,-1,-800309.71033950115,-301820.21871889994,-115650.38506562269,-44147.095773696419,-16510.193070723595,-5752.7853343447614,-2268.4935064280407,-839.93024957374189,-326.67009707799281,-119.3773280521757,-44.897389364397554,-16.440588404787139,-6.6186443069850602,-2.3206460672598475,-0.87576539614392868,-0.33883947996640146,-0.029961060418889799,-0.085396239850922623,0.012257885706113468,-0.053614491053737612
496,509.92000000000002,1,814511.41890568961,297164.98574124504,124275.6105617681,44967.579836089055,16754.404368228559,6407.2975849970544,2295.4192170078559,894.16876827290878,316.90087104692481,123.02851875642486,44.189803200848075,16.575525068834381,6.3527840986273896,2.2126714751017134,0.94302244510033928,0.35153023074718648,0.18562797666853087,-0.00086536892986847295,0.064896046870480659,0.046015342728288076
497,509.94,-1,-16382399.326456761,-6054570.2795191323,-2239073.2161481162,-858399.59607504471,-314327.16878995113,-127334.18958376032,-43547.296737759585,-17261.748783209277,-6514.9290064564175,-2433.3669947735098,-912.37444649354927,-347.00585518992602,-126.04662691397807,-46.869650167733617,-18.271158752396175,-7.175706916246809,-1.9296377451499134,0.0043317822411171351,1.1005938151709798,-0.54108046718959013
498,509.95999999999998,1,807957.20035943273,295303.44209888641,118178.35237572381,43680.645363564276,15981.871291820591,5900.0525305283791,2263.8585129634866,871.46208512455701,318.36788055032412,116.1305347473473,44.995053525106641,17.344112160523974,6.3193589349831747,2.3732203051467051,0.90482825014689072,0.31422338833659774,0.1170522156464365,0.024964931465555364,0.062147301444202975,-0.053968847628230336
499,509.98000000000002,-1,-782658.2003825194,-303249.68514958979,-117774.11869762352,-44352.374935007399,-16178.057799440889,-6280.7541567494754,-2372.7384384450311,-857.53476948183743,-323.98696096821971,-118.68086783338089,-45.79244582497136,-16.26668026134227,-6.7195312123444308,-2.4666810358482434,-0.92766346569137315,-0.38011631365410709,-0.12708141143991447,-0.095901620313211255,-0.0817041203026736,-0.0031133692508182836
500,522,1,832078.2608383277,290310.59280690108,117660.39104101536,44864.205050131553,16404.342245025833,6139.4375423635602,2277.3428761750083,807.89905072627096,337.53318921126049,119.0947947899577,44.207456550986159,17.575500519963658,6.5202484146090027,2.3022299800289523,0.86705399925802296,0.30205187037879688,0.092907854262454667,0.037080731792283703,0.027466664768174734,0.048624933067156574
501,522.01999999999998,-1,-828367.44241197815,-319635.59646830644,-113444.08995182042,-43661.059749391439,-16562.225033064522,-6078.6701747831694,-2326.4328960315879,-861.78967003519472,-318.59942201133975,-116.14059221882034,-45.351758457162987,-16.949111348935062,-6.1393319337296015,-2.4087514367924436,-0.86267493818362062,-0.25590316228821675,-0.092518406034030734,-5.9083388757588319e-05,-0.027907648546999158,0.068597936884739072
502,522.03999999999996,1,824284.98547749722,312582.8975193607,118075.26746405034,43484.986151106845,16006.592811418626,6303.4765708328905,2258.4508698174272,895.97956531311729,318.48816401581314,120.31044977855836,44.814169794494028,16.953699224592938,6.2207872982166394,2.4129310382126348,0.86530926545560949,0.36942978669106596,0.098860502601460967,0.035959790059142259,0.010720645783819534,-0.0026762666030395836
503,522.05999999999995,-1,-817541.66561450739,-307590.37116280838,-121298.45081704334,-43948.067615594373,-16272.016029461793,-5959.0896820315911,-2252.4621720751525,-842.88939389677455,-328.99482065965287,-117.68982418081436,-41.905359125348525,-16.889782120673516,-6.2497981449798576,-2.3209274160449684,-0.94459011233021795,-0.23009466313518145,-0.073889012445722976,-0.019515240711100487,-0.023634634610275387,-0.041411646858984998
504,522.08000000000004,1,821469.27103956975,320752.33549184684,119164.63495457971,44628.706088681043,16321.792076725684,6003.7311285803535,2207.4546923342573,830.28660529252954,324.89021879739875,120.15232368443392,44.389156573200282,17.266558910655071,6.362523559970847,2.2341476889074268,0.84657520108584661,0.34366565934330418,0.099170551602821427,0.045648868670697257,0.012513662626341489,0.023519113742389335
505,522.10000000000002,-1,-833376.49807498383,-302476.39142444188,-115237.17493784119,-41627.071327147562,-16135.483739483994,-5972.1595982459921,-2344.9641148659953,-857.83654033177322,-322.74017616129038,-120.20949526814947,-42.157578963450462,-15.891244652513899,-6.1541276768778257,-2.3970540106396747,-0.90705555247593972,-0.34690981843685353,-0.073533279656370132,-0.078683225053051239,-0.01828103550816057,-0.031516963579356683
506,522.12,1,838059.27268521138,323369.64715106593,115964.70483577672,44289.411764094591,16946.068135738871,6052.2389638385748,2203.3412785346609,876.83925243085616,335.39375901659037,125.07883262316091,45.968803575404053,15.679016476918472,6.1643336630737622,2.3713710912757162,0.86115452915553237,0.3973526590652196,0.16549344511086642,0.031081434907416522,0.018527211232728096,-0.013494007836928217
507,522.13999999999999,-1,-823753.50871235761,-309035.78362326318,-116840.513359669,-41830.652941493412,-16296.457683988985,-6194.9799561770751,-2289.9014811014317,-884.0005330007408,-318.00684932945683,-118.64803459825535,-43.511631639987655,-16.642518582314107,-6.7175770851028158,-2.4334429729118776,-0.88604794028995004,-0.28586634368158842,-0.090916952041354387,-0.071571659283903216,-0.048122110826978745,-0.012387859179544575
508,522.15999999999997,1,829833.73560055124,315481.9909394132,119185.02006795941,44745.407337954734,16345.234013216166,6067.6160411862402,2274.3878741022604,839.33512080491698,313.89355085793937,122.3002210378922,44.047633848487983,17.31462541875883,6.2757865128358024,2.4181367918165111,0.90042318513529651,0.29845885733746375,0.020407887885844259,0.0041312396037232347,0.028825633035046504,0.026664497976513483
509,522.17999999999995,-1,-843740.39025944483,-307074.48383417976,-113736.42250178057,-44409.320540575922,-16229.941128220842,-6241.9064424699145,-2306.4549637971613,-892.43920966647886,-317.11846634692762,-124.28700772797579,-47.764954240499918,-16.907822515484337,-6.4073419574291721,-2.2870815699082181,-0.9215030554828878,-0.31087348114606866,-0.11292633483591701,-0.0095016750981956541,-0.042369349621589919,-0.01667649948666617
510,522.20000000000005,1,829509.53646783321,310883.2037989886,120682.88752822517,43334.083481063615,16644.832220707052,5948.015956513761,2335.9894615371522,886.12786705440271,332.04498255185428,125.6778071336029,45.408489745015444,17.551252723723234,6.7200829339828561,2.2764332341666229,0.81634965098320844,0.30777292259801609,0.13678527131383555,0.042321295542336421,0.04219660448296144,0.099233915055013819
511,522.22000000000003,-1,-815983.23563089722,-327424.80935816263,-114851.47877865988,-44955.296786995576,-16642.829488010742,-6302.044503723354,-2411.2636992210732,-868.00271844308895,-304.71263363381019,-117.85318157310597,-48.011131981939329,-16.202530455910221,-6.4493269048479123,-2.1622618853295452,-0.87866245857757919,-0.3609444041938481,-0.094984355129807699,-0.026643409549419718,-0.045600964599255771,-0.063988096393356189
512,522.24000000000001,1,869356.17456126143,323885.51405214291,117375.88713082898,43598.037513973548,16525.037856720617,5959.7609380924687,2268.1306850054666,821.40737060920753,304.75746998585373,128.75804480463816,45.149679578305864,16.972054283513241,6.2629981669133832,2.3917748861536658,0.81210992441666374,0.32981627594946838,0.044573997814079461,0.056985243217557241,-0.0091926466194246093,0.040997599673782158
513,522.25999999999999,-1,-862161.15759807942,-308921.18267873628,-111062.44560278636,-44228.171597424029,-16209.940274797056,-5745.0016016025656,-2208.1380972349639,-840.34195230984039,-336.58515055221739,-122.92579030359005,-44.618868759850521,-17.065936040210072,-5.9317853846954609,-2.346211442257093,-0.90282250974324807,-0.32699278123519365,-0.13769929499046868,-0.091938336667906601,-0.082158617484088051,-0.0079279905571899203
514,522.27999999999997,1,866733.19733222702,302838.15630629845,122946.53798496237,45686.045571780574,17063.46637392652,6201.4839856939961,2135.8972929536685,832.66027283214919,324.4618737580725,117.97041055217144,44.626374637932585,17.154886730115177,6.2545778657707505,2.2158974999237997,0.89735296660731556,0.33022961155336622,0.15719866751951658,0.058980637629800083,-0.026983373275618117,0.01684610823223508
515,522.29999999999995,-1,-805350.73146225209,-298032.29168201418,-118866.04658671304,-44503.364049861113,-16606.522481639437,-5943.86509129162,-2291.9934657692165,-823.91401122364846,-312.05426870707402,-120.60368842474595,-45.368554472539998,-16.081717231888302,-6.1372177038926408,-2.3583331546983177,-0.91248161778667913,-0.2740351633962344,-0.011736743500716802,-0.10085063170836163,0.0085414389629056685,0.071812011464673586
516,522.32000000000005,1,838998.54476939538,320165.18815223046,120584.39565030832,42704.505536984419,15904.96199917328,6018.4871478991809,2336.5316021561703,805.23271311518442,322.85271536693011,123.67047355823487,46.290286413111637,17.129279477538294,6.5669475773698256,2.1474459752735209,0.96054721214412031,0.357270921352073,0.12808899865539203,0.063971598609524977,0.012931184702326726,0.036888231513607178
517,522.34000000000003,-1,-795248.44800822495,-283023.30854992644,-115223.98691191983,-43277.507462518741,-16148.625422302151,-5907.7149033076539,-2340.0454056728327,-823.86014329731051,-326.00886910956098,-122.72823119952935,-45.464581543854152,-17.19831465453408,-6.5120436600564284,-2.3530310075648053,-0.85034338807023557,-0.3078530649249101,-0.126634584736561,-0.067365916682301935,0.042851352497574491,0.012338497037975581
518,522.36000000000001,1,844587.66099901847,312712.48577626253,117534.82773134117,42283.453292953745,15886.816471912605,6065.468034532546,2315.3339448216557,865.35372459628275,313.45852319760058,119.52582323931784,47.116148043615262,17.11873542979237,6.2599014121895662,2.3002562729124953,0.8892009462035001,0.32509689298307359,0.13797211256957828,0.072178740765208305,-0.041974450655696036,-0.0078398005230733217
519,522.38,-1,-816902.58303470316,-316775.81023826456,-114912.08026718769,-41273.603702991742,-16217.795298478657,-5882.5527823458051,-2314.3258753411119,-880.23047026415372,-300.64854163522324,-117.56244034860022,-45.465905118253282,-16.056825114172796,-6.455798611902007,-2.3980171651473778,-0.90122715643502327,-0.31072028208703717,-0.10646433888718854,-0.081912547525491014,-0.035216227567032951,-0.0020040661721428335
520,522.39999999999998,1,846937.50264977035,309051.42140301043,115379.49036035122,44953.890028474561,16433.116919692176,5872.2665767692415,2341.5599928766092,891.8367631631229,332.99219112770464,125.97925692108782,47.845021048083829,17.810673360711629,6.288597569456698,2.372091202299996,0.85967081680867619,0.32277627484655891,0.031512451235539293,0.044170339132694005,-0.013351315200671824,0.076967912963291057
521,522.41999999999996,-1,-808815.0559392802,-293684.33772826131,-118746.38036141325,-44832.319521843572,-16227.958705207782,-6186.6967542976463,-2256.5253956917318,-886.96575497709853,-331.12749982667668,-114.46254500406415,-43.093887430214508,-17.903826430332554,-6.4938078610232548,-2.3051600020012462,-0.92078199764086477,-0.3182868963801368,-0.03639860521084036,-0.037739559002708888,-0.030027955450383937,-0.015013775834040627
522,522.44000000000005,1,865570.13345208892,314234.84532927681,116312.22689740353,42890.642044410044,15477.797552717673,6136.5919064322234,2297.1651455940073,832.08205632360364,321.0924894213328,119.87539512882428,44.19831804018277,16.461336888966571,6.4422318689694062,2.3229930740585054,0.79779825059810028,0.29467278642963551,0.05945310334465069,0.06216269797462589,-0.013996336712986021,0.047861233952349917
523,522.46000000000004,-1,-805596.35029598873,-305368.87395703996,-118549.73972478528,-45206.096940652838,-15347.500788138646,-6127.9192592074769,-2129.9552354260427,-845.31577123487284,-332.15436499276103,-131.19195678906615,-44.689396999453471,-16.21041560915824,-6.2529444648968822,-2.358437967016151,-0.86702714630347022,-0.31537493837961567,-0.060896655321720193,-0.10625011731322802,-0.045210038458475175,0.025010615287107626
524,522.48000000000002,1,852803.5043291141,313479.32196237968,122128.34179702653,47759.436344281487,16271.89350225654,5970.5046044938153,2212.671677195694,802.38964680979609,333.61082943965749,119.14183459397826,46.19937204738855,17.439370590712343,6.2172726989234448,2.3431649203244795,0.95443961538794253,0.29931168430675054,0.13009312388004529,0.002872750953153951,0.054659604510156785,0.043046290681797245
525,522.5,-1,-864657.12975000998,-325266.34629508265,-116491.00753525602,-44389.111032173423,-15947.894354241687,-5990.3981706964578,-2193.2397495751065,-841.94421449917741,-318.68470858117018,-113.76955869478469,-45.457614394953858,-17.285374957140338,-6.2802001440781261,-2.1463744675930148,-0.91704986160434043,-0.32750005298168811,-0.20250173137803279,-0.09461825275894796,-0.073422589746796829,0.044010915890912321
526,522.51999999999998,1,805676.7383218524,323402.19439888996,112605.39702709259,42420.366161260928,15688.310446879881,6538.4677875785073,2256.930051548602,867.75183343397077,308.73542871633742,123.10437573532928,42.388616120195543,16.269415505319706,6.1329261076238044,2.4345977502913771,0.90062519209204162,0.32465330265513342,0.081844714494388709,0.02088075180153039,0.059117343320979961,0.055939134436183174
527,522.53999999999996,-1,-783611.79759121116,-318089.2736902028,-120505.74127398898,-43875.849173686496,-17198.750415246664,-5800.3861635301409,-2313.0528951609135,-828.05287902503608,-329.75085130904409,-121.85932848520837,-47.186256732727308,-17.064304719326397,-6.2625162946675657,-2.3492038736756529,-0.8397948854866657,-0.26867363328768235,-0.15074741027288541,-0.11118320042313207,-0.015554228237684965,0.057629223482754975
528,522.55999999999995,1,835648.64615126664,312652.38902953244,111906.88712604897,43669.697694721617,16569.035404610109,6130.80310337019,2220.3460237975305,852.74497720982868,313.64256333185273,125.58009668358909,45.927006161942444,16.527284718889394,6.0190317820921528,2.3810068418513164,0.81338009606799588,0.32663965236989845,0.13522104542035654,0.10636207447466399,0.027774274897411858,-0.027841956116501504
529,522.58000000000004,-1,-819031.34875752765,-318274.03043331567,-113838.09430536149,-43767.369488557342,-15844.264904688791,-6098.0589952148721,-2321.2080390012848,-841.55284582099864,-314.33599290019492,-120.97012145178348,-43.652031692500024,-16.020006176403204,-6.258163853966864,-2.3065752499400092,-0.84063314523875687,-0.32231145084805302,-0.1311585787214973,-0.052684003153434397,-0.028791433735835124,0.022379523675846766
530,522.60000000000002,1,868258.65165018919,307758.28070697357,113661.47437337965,42751.104247122727,16276.126008306534,5944.3643282501707,2148.8706719924785,816.89249467429215,329.47498352040253,124.26347088117852,46.945752803491999,16.867784096026874,6.083939436348162,2.3806246541841887,0.78545354893019337,0.29842617641465019,0.17224232729410821,0.038271350368078765,0.0064014297420736778,-0.0046477208109109601
531,522.62,-1,-850390.82297701191,-319680.05456133711,-116010.35291724349,-45079.001996196239,-16400.948558441636,-6195.3006169053633,-2196.6713410003499,-898.78663813708476,-321.81215954031228,-109.82790587283736,-46.962683024434824,-16.676488794485728,-6.1573374267522123,-2.3389045211006607,-0.88990834890579629,-0.30408546199991743,-0.016944990664238983,-0.045066984999818538,0.028210321485225027,0.024011778495472112
532,522.63999999999999,1,798130.56498036277,302342.59059727954,116616.08995677205,44790.839561066481,16038.37301202354,6305.5884370021486,2179.6248297207426,816.96214780840216,304.87599277491023,113.71583376518988,45.14497174572228,16.24546831316691,5.9839636862073444,2.4059338230355491,0.94404733093159066,0.37188331864364799,0.17682417219260785,0.048144803312921404,-0.02376254034054931,0.0045121251480413991
533,522.65999999999997,-1,-839810.97548480181,-307704.56531514291,-115627.66870707345,-44556.761095891714,-15873.545569993603,-6214.3884263793225,-2174.8994692323154,-862.03300905494302,-318.76582352883008,-122.62357604141249,-42.911433774593775,-16.009750544492082,-6.3812209071574708,-2.3318188575822161,-0.80642271648745512,-0.34816152679474355,-0.08097860052164961,-0.096262008342263297,0.085196340432035111,-0.076607781926902346
534,522.67999999999995,1,793911.09737600188,313846.2261773881,118123.04936235448,43277.50065874245,16669.198849505032,5895.3483969877452,2239.3590701749908,846.4205055026805,314.4487986434055,112.726785619395,44.697761145088919,16.755575268336475,6.4453384988264286,2.22255327411118,0.9456687028533034,0.27819363673858799,0.12386810164078882,0.1249126667007697,0.016411133705872227,0.063164606344806501
535,522.70000000000005,-1,-823379.6144137457,-309836.4931261047,-108597.17928490163,-43230.693909445719,-16347.59750898138,-6081.6436651510821,-2434.1055002676858,-861.43286681673612,-325.76748159721325,-123.85131396128251,-45.50234826746761,-16.721598137127966,-6.3168351679685619,-2.3285403308763395,-0.90552967017322172,-0.26310162205465354,-0.10399110379536858,-0.0604119119583134,-0.055554088470248543,-0.046081907841638285
536,522.72000000000003,1,787046.54138462909,316506.58034930186,113372.23724030054,44819.981006148177,15440.583454568592,6021.8469363682852,2264.1804931184311,866.58864725670753,309.70024552635863,112.6416494941485,45.02677653088417,17.027997293796744,6.4720434707534178,2.3281007793011268,0.91072455049494172,0.31037473190452275,0.11083363511019124,0.031391598530719517,0.0028956771036901794,-0.0065524744246440473
537,522.74000000000001,-1,-825970.32044114056,-306133.42387019336,-109475.71342532833,-43190.193176366309,-16048.905394792078,-6270.7243525816148,-2229.8822913106287,-871.35720617796778,-332.85486847916115,-117.3490068761437,-44.772104498384692,-17.641995924363545,-6.330519604999842,-2.3503148777666327,-0.88080220846900226,-0.40937298146273221,-0.13443577984585461,-0.088565497808095556,-0.018407710903837065,0.036801648161515807
538,522.75999999999999,1,795940.56248910504,313087.96259696339,120228.60857431714,43859.376626584497,16084.645029987192,5896.5879913738781,2290.6959466596404,822.38159253404626,308.74910902813411,122.83449672686793,44.339930195196878,16.724627042118666,6.262125351837625,2.4577374452842418,0.92284966374071697,0.36445498711722413,0.1129109939766122,0.11358347336583204,0.053093130887676233,0.0082412752753202763
539,522.77999999999997,-1,-820179.63097617484,-311543.15690524288,-115818.81546807954,-44148.184130463153,-17081.923505609771,-5821.2065304276512,-2344.1751693529563,-844.77978238934054,-331.76318503687406,-118.47416333094971,-45.326287507801297,-16.649901469726498,-5.9567740743429969,-2.5124696257642585,-0.820776420275387,-0.32271603689556982,-0.16829709495159451,-0.0085074670090813809,-0.036552945872121267,0.038928693055152286
540,522.79999999999995,1,834595.14503707935,288617.45611511677,114111.56119811059,44210.82751352631,16344.472266366549,5945.0732868898513,2191.4641123822462,870.32684752251112,316.5124773801715,121.59277031090333,45.152009370739229,16.542551010058805,6.5194134504490426,2.3030041888798141,0.88928219206366066,0.33112479628143243,0.17884750726630713,0.043853182636110474,0.096733903243710812,-0.017428375703215409
541,522.82000000000005,-1,-812850.06686119607,-330414.25721651287,-116595.80866154781,-46435.128739029926,-16029.821499306627,-6316.5005510891169,-2274.5515884425736,-875.69892147542464,-307.88700618020295,-120.90519457875996,-43.318816683902327,-16.895933481817057,-5.9812232549148376,-2.3330845995730338,-0.918888934927791,-0.34866572526791106,-0.12992130972459534,-0.094396167828192573,0.03281784770558839,0.069267780240460874
542,522.84000000000003,1,800246.70855706383,307514.61897037714,113841.03314451106,42819.10074661675,15524.296593096891,5936.5829135805889,2310.6860923460217,854.06849790658907,324.44636858992135,117.87150927971696,45.880402634496576,16.49683130900987,5.8670261218461528,2.3874047717495182,0.98441821989807565,0.32728511032276936,0.047607816544773668,0.0068207158672240423,0.028741053744754327,0.010758745389528496
543,522.86000000000001,-1,-847278.61881654232,-319735.31013651576,-115215.17984839909,-45087.81981435456,-15798.110409923182,-6215.164387457814,-2247.3913373195819,-817.13535965803146,-325.33566674105958,-124.63913721389666,-44.196000977795705,-17.603318371180624,-5.8755443018371221,-2.2551561914780143,-0.90949367519504765,-0.27904515822321635,-0.13920227260543019,-0.062406977828384398,0.043980444267250313,-0.010095052473864082
544,522.88,1,833838.74336903659,317306.06751023029,117358.62068175997,43743.65773571789,16375.165724545426,5826.6359422233054,2264.4627227534779,833.72700786941436,329.53523906301598,122.07206914690251,45.636347193722941,17.713287857646286,6.2265358310232832,2.3070419783262599,0.87675214672862867,0.35135795383872587,0.088770283900107036,0.024956957562209666,0.044227907166489576,-0.057384649899750187
545,522.89999999999998,-1,-783899.65553828294,-308762.39521907864,-110408.15782955085,-42265.413582776666,-16866.515555130973,-6229.0019317038259,-2344.8375761591133,-817.08300725015704,-309.51064656826924,-120.83874573459872,-45.770833715162908,-16.390122074155414,-6.211779434456834,-2.2781361360903691,-0.91461840512521952,-0.35801773691039118,-0.13490903377051802,-0.039366035551272452,0.041434965225035696,-0.046389314348309472
546,522.91999999999996,1,808579.67872455146,322060.34753012942,116818.8682700028,43993.51575331761,16664.982332226162,6160.883218314103,2286.4720068599258,849.39623262561065,338.67960483908502,116.99991910120629,45.832378368498119,16.699088022473443,6.3100592560911792,2.4780610416744735,0.78402409343656188,0.3991508832567281,0.12916080214406936,-0.014436631291248784,-0.021803159711913857,-0.061978976237900989
547,522.94000000000005,-1,-790774.76127636083,-315741.28314451489,-114910.12998075775,-43026.150520126088,-16482.5923112161,-6152.730565976437,-2344.4494809749699,-837.95905075197243,-319.31839487420342,-117.40286034810885,-44.96146203265846,-16.316898271429743,-6.1953828660871073,-2.3334062943986744,-0.8559373718845712,-0.32559420825483149,-0.12277989118179347,-0.043890816846696955,-0.06892714447937108,0.048534577026916235
548,522.96000000000004,1,822747.3611916214,316470.36046700645,116415.46963288327,41388.467285011509,15719.842277786131,5944.6664796590458,2334.0696706035969,818.69135338319802,311.43569564073641,120.25028376194068,45.318541421500825,17.029146023427217,6.0987082721891532,2.2570902229535399,0.9281010869433618,0.31252706395153046,0.1754895040001262,0.038839622945035894,0.080677027641644583,-0.030955106793141215
549,522.98000000000002,-1,-801224.23557279259,-334840.38755982346,-112659.07398477575,-45032.167025852214,-16058.039974246423,-6169.2479695020993,-2263.7953270851081,-826.26977298644226,-292.83686632712153,-128.63906755162986,-44.873867335051564,-15.38535772954744,-6.2779921747780101,-2.4241505263492051,-0.94055641855743111,-0.27417285492223303,-0.1658716733850476,-0.095718390894507593,0.044598381130400037,-0.036716555283258179
